Date,Hide1,Hide2,Hide3,Hide4,Hide5,Hide6,Hide7,Hide8,Hide9,Hide10,Hide11,Hide12,Hide13,Hide14,Hide15,Hide16,Hide17,Hide18,Hide19,Hide20,Hide21,Hide22,Hide23,Hide24,Hide25,Hide26,Hide27,Hide28,Hide29,Hide30,Hide31,Hide32,Hide33,Hide34,Hide35,Hide36,Hide37,Hide38,Hide39,Hide40,Hide41,Hide42,Hide43,Hide44,Hide45,Hide46,Hide47,Hide48,Hide49,Hide50,Hide51,Hide52,Hide53,Hide54,Hide55,Hide56,Hide57,Hide58,Hide59,Hide60,Hide61,Hide62,Hide63,Hide64,Hide65,Hide66,Hide67,Hide68,Hide69,Hide70,Hide71,Hide72,Hide73,Hide74,Hide75,Hide76,Hide77,Hide78,Hide79,Hide80,Hide81,Hide82,Hide83,Hide84,Hide85,Hide86,Hide87,Hide88,Hide89,Hide90,Hide91,Hide92,Hide93,Hide94,Hide95,Hide96,Hide97,Hide98,Hide99,Hide100,Hide101,Hide102,Hide103,Hide104,Hide105,Hide106,Hide107,Hide108,Hide109,Hide110,Hide111,Hide112,Hide113,Hide114,Hide115,Hide116,Hide117,Hide118,Hide119,Hide120,Hide121,Hide122,Hide123,Hide124,Hide125,Hide126,Hide127,Hide128,Hide129,Hide130,Hide131,Hide132,Hide133,Hide134,Hide135,Hide136,Hide137,Hide138,Hide139,Hide140,Hide141,Hide142,Hide143,Hide144,Hide145,Hide146,Hide147,Hide148,Hide149,Hide150,Hide151,Hide152,Hide153,Hide154,Hide155,Hide156,Hide157,Hide158,Hide159,Hide160,Hide161,Hide162,Hide163,Hide164,Hide165,Hide166,Hide167,Hide168,Hide169,Hide170,Hide171,Hide172,Hide173,Hide174,Hide175,Hide176,Hide177,Hide178,Hide179,Hide180,Hide181,Hide182,Hide183,Hide184,Hide185,MOVEMENT
2019.04.11,1.12717,1.12606,67184,1.12727,1.12873,1.12291,1.3351,1.3461,152670,1.3266,1.3462,1.3026,1.21267,1.21256,5996,1.21267,1.21315,1.21137,1.16449,1.16484,7119,1.16448,1.1658,1.16424,0,0.12027491,0.34020619,0.60186625,0.61035008,0.61035008,0.75455417,0.63263666,0.61273408,0.59577567,0.42615592,0.43767273,0.4384079,0.46557921,0.4742997,0.47243668,0.46862824,0.47823219,0.48572147,0.50303914,0.49397159,0.47572534,0.47572534,0.47376511,0.48424628,0.4847815,0.49479347,1.12535905,1.12515647,1.13043802,1.13564738,1.124596,1.123287,1.12469,1.127829,1.12853567,1.1310612,1.1349269,1.14537235,1.12532866,1.12516599,1.12570451,1.12664814,1.1281058,1.13047185,1.13566486,1.14567967,1.12559133,1.12413418,1.12411571,1.12560657,1.12688383,1.12878923,1.13277288,1.13838951,1.12585965,1.12507983,1.12649169,1.1276909,1.12924312,1.13140634,1.1355566,1.1456012,1.15251108,-0.00211824,-0.00014014,-0.00106661,-0.00450126,-0.00197379,-0.00044104,-0.00335955,-0.00342731,-0.00212686,-0.00208864,-0.00270139,-0.00240508,-0.00214242,0.00252634,0.00199444,-0.00213764,48.83073003,47.89967613,47.54934375,47.4055227,47.48097613,49.16650904,49.36946267,100.4124575,100.4159986,100.2362198,100.1417972,100.1891083,100.3561349,99.11277984,100.1830932,99.64553426,0.00291831,0.00223293,0.0039059,0.00238824,0.00301906,59.71792226,-49.30687549,-94.09683644,107.2495922,74.30254254,-22.45065333,26.97696,52.34244364,60.70447644,-13.33344,1.12353,1.131165,1.12353,0.00056375,0.00034125,0.00201903,33.86651958,11.28883986,80.63887807,21.67473128,18.44979507,1.11607321,1.11543065,1.13383083,1.13384547,-101156,-0.00262337,1.11833,-0.08671121,0.00211057,-0.00416944,0.00452929,1.118538,79.57,0.71691,110.674,1.57141,1.50121,1.12989,0.86038,125.118,1.31264,145.336,1.30955,75.089,0.67648,1.00241,1.33119,110.997,0.95497,1.66477,0.90129,0.6781,6.62077,1.3512,1.93414,1.76939,64.36,73.012,15.104,0
2019.04.12,1.12524,1.12717,59749,1.12522,1.1287,1.12494,1.2918,1.3351,152514,1.2974,1.3385,1.2764,1.21129,1.21267,11559,1.2113,1.21295,1.21116,1.16354,1.16449,7910,1.16352,1.16456,1.16313,1,1,0.60916031,0.65957447,0.74577954,0.74926543,0.74926543,0.81805259,0.71579602,0.69570335,0.45964511,0.45579679,0.46594834,0.46661148,0.49118189,0.49909303,0.49722473,0.49340336,0.50213998,0.50824011,0.52409779,0.48350663,0.48160426,0.49209668,0.49263228,0.50264821,0.49538717,1.1253127,1.12516802,1.13023339,1.1354409,1.125262,1.123557,1.12438714,1.1275735,1.12814467,1.130674,1.1348098,1.14517095,1.12529911,1.12517945,1.12564257,1.12651403,1.12792091,1.13026668,1.13545843,1.14547629,1.125806,1.12448927,1.12418905,1.12536,1.1266712,1.12856095,1.13258106,1.13818919,1.12578219,1.12511186,1.12636652,1.12751584,1.12904296,1.1312008,1.13535027,1.14539759,1.15237473,-0.00197516,-0.00012202,-0.00096928,-0.00432467,-0.00183528,-0.0003909,-0.00321153,-0.00326153,-0.00201008,-0.00199518,-0.00268335,-0.0024472,-0.0022231,0.00248885,0.00186828,-0.00199291,46.22188689,46.09698224,46.18208075,46.31073976,46.18935008,46.30646607,46.25414172,100.2298113,100.3182811,100.3618968,100.3568434,100.3593742,100.2968153,99.62460601,100.240526,99.84294448,0.00280553,0.00228882,0.00362383,0.0024714,0.00291561,23.05909618,-71.05497149,-114.3958672,55.71772708,89.86392669,-8.8129775,8.18758275,21.90072436,23.28883244,-27.85222615,1.125335,1.13155,1.12353,0.00069044,0.00060972,0.00143104,38.83319638,12.94439879,70.36124795,20.06730011,18.63793073,1.11582586,1.11536207,1.1336497,1.13367128,-160905,-0.00054861,1.118538,-0.02077708,0.00237617,-0.00281815,0.00473429,1.11874184,79.523,0.71308,111.298,1.57897,1.5046,1.12847,0.86178,125.632,1.3086,145.779,1.3058,75.099,0.67256,1.00208,1.33661,111.645,0.95268,1.67189,0.89941,0.67389,6.63162,1.35582,1.93995,1.76872,64.111,72.71,15.212,1
2019.04.15,1.13034,1.12524,65158,1.12976,1.13234,1.12524,1.2751,1.2918,167087,1.2811,1.3329,1.2763,1.21112,1.21129,15056,1.21113,1.21173,1.21034,1.1613,1.16354,9910,1.16131,1.16429,1.16102,0,1,1,0.60916031,0.65957447,0.74577954,0.74926543,0.74926543,0.81805259,0.71579602,0.4907563,0.45964511,0.45579679,0.46594834,0.46661148,0.49118189,0.49909303,0.49722473,0.49340336,0.50213998,0.50824011,0.48160426,0.49209668,0.49263228,0.50264821,0.49538717,0.49225693,1.12679513,1.12600293,1.13021483,1.1353284,1.127,1.124325,1.12432357,1.1274705,1.12788633,1.130379,1.1347293,1.14499535,1.12697941,1.12611773,1.1262689,1.12687841,1.12807698,1.13026955,1.13535708,1.14532568,1.12749867,1.12572255,1.12498276,1.12562348,1.12681284,1.12854785,1.13249254,1.13804162,1.12635192,1.12615749,1.12676387,1.12771756,1.12910781,1.1311721,1.13525006,1.14524701,1.15226455,-0.00147838,-0.00005631,-0.00063578,-0.00365175,-0.00135615,-0.00021531,-0.00179775,-0.00168009,-0.00156909,-0.00163192,-0.00255744,-0.00240924,-0.00223515,0.00227686,0.0013976,-0.00144997,53.28769924,51.20501698,50.12932849,49.49887172,49.35353979,53.93244947,53.28470563,100.8169964,100.7661639,100.6578129,100.4373672,100.5478159,100.7747515,99.92132458,100.6840896,100.4159704,0.00351897,0.00302809,0.00388811,0.00333503,0.00339951,166.973932,-0.53903438,-52.37033858,170.1940928,156.493198,25.41162,55.5275044,74.56444582,79.39140311,13.88366615,1.126155,1.13155,1.125335,0.00110747,0.0010379,0.00196822,54.86013282,18.28671094,72.18128224,21.50823529,18.80098164,1.1158586,1.11535583,1.1331803,1.13312249,-95747,-0.00085881,1.11874184,0.04248085,0.00260796,-0.00130715,0.00445286,1.11928577,80.349,0.71739,111.72,1.57444,1.5074,1.13229,0.8639,126.543,1.30972,146.381,1.30713,75.671,0.67588,1.00156,1.33314,111.961,0.95664,1.6711,0.90222,0.67692,6.60236,1.35259,1.93356,1.76802,63.73,72.773,15.19,0
2019.04.16,1.13028,1.13034,50150,1.13028,1.13205,1.12972,1.29713,1.2751,140760,1.2939,1.3069,1.2706,1.21667,1.21112,21677,1.21668,1.21738,1.21033,1.16102,1.1613,5480,1.16108,1.16187,1.16091,0,0,0.67158672,0.67158672,0.4789916,0.53333333,0.63375527,0.63803169,0.63803169,0.72618297,0.4921097,0.4777629,0.44822774,0.44456747,0.45476608,0.45542688,0.47993827,0.48784195,0.48605678,0.48240451,0.49113519,0.4884609,0.48898861,0.49885545,0.49156146,0.48843199,0.4978199,1.12795676,1.12678058,1.13021738,1.13522844,1.127818,1.125235,1.12456,1.12731,1.12776667,1.1301116,1.1346316,1.14480205,1.1280796,1.1268745,1.12680371,1.12720237,1.12821911,1.13026996,1.13525654,1.14517597,1.128592,1.12680527,1.12577695,1.12589105,1.12696727,1.12854397,1.13240444,1.1378952,1.12684293,1.12698199,1.12711549,1.1279006,1.12916642,1.13114237,1.13515066,1.14509734,1.15215463,-0.00103083,-0.0000017,-0.00034403,-0.00302529,-0.00092587,-0.00006616,-0.00072986,-0.00066992,-0.00120269,-0.00132288,-0.00234154,-0.00229789,-0.00219132,0.00208408,0.00101338,-0.00101285,53.1995925,51.14499624,50.08431123,49.46312512,49.704827,53.83557508,54.0265023,100.8872307,100.8881312,100.9353044,101.0184829,100.9768337,100.3631714,100.2937079,100.8116449,100.6841261,0.00368596,0.00330126,0.00379928,0.00365569,0.00359478,144.5226493,2.44834629,-51.99260375,130.2880419,151.7416086,32.096,44.9366044,54.73644545,56.74751111,20.06,1.126445,1.13155,1.126155,0.0013287,0.00124543,0.00202611,70.39534884,23.46511628,71.2927087,22.75704578,17.57887966,1.11594932,1.11550506,1.13226694,1.13221067,-45597,0.00302388,1.11928577,0.10246973,0.00229175,-0.00051006,0.00438571,1.11980794,80.333,0.71669,111.534,1.57534,1.51077,1.1345,0.86291,126.609,1.31467,146.696,1.30979,75.739,0.67436,1.0039,1.33657,112.015,0.95848,1.67039,0.90395,0.67874,6.5986,1.35218,1.93539,1.77008,63.746,72.486,15.196,0
2019.04.17,1.12815,1.13028,69124,1.12795,1.13135,1.12794,1.2792,1.29713,170901,1.28615,1.3093,1.272,1.21609,1.21667,18979,1.21607,1.21849,1.21603,1.16008,1.16102,4357,1.16008,1.16148,1.16,0.88990826,0.33797909,0.33797909,0.70814132,0.70814132,0.52653928,0.5707411,0.6553323,0.65902141,0.65902141,0.50174375,0.49864376,0.48433841,0.45484536,0.45118626,0.4610683,0.46171201,0.48560558,0.49331668,0.49153597,0.48789227,0.49079628,0.50065404,0.49343639,0.49033323,0.4997122,0.4997122,1.1279545,1.1269932,1.13012846,1.13508431,1.128236,1.126016,1.12477714,1.126967,1.12768267,1.1298664,1.1345731,1.1445729,1.12810307,1.12710641,1.12698322,1.12729262,1.12821465,1.13018683,1.13511582,1.14500656,1.12870267,1.12733527,1.12625562,1.12597105,1.126992,1.12846704,1.13227609,1.1377295,1.12700631,1.12721559,1.12721894,1.12791841,1.1291156,1.13104262,1.13501065,1.14492787,1.15203461,-0.00085431,0.00001234,-0.00024202,-0.00275518,-0.00075807,-0.00002167,-0.00069118,-0.00061315,-0.00103309,-0.00117092,-0.00210157,-0.00213663,-0.00210484,0.00197813,0.00084423,-0.00082874,50.05188623,48.9987544,48.47456226,48.18520194,48.15286106,50.3762028,50.18141707,100.4433879,100.4255812,100.5269144,100.7116262,100.6190461,100.1856029,100.2701958,100.6971098,100.5616725,0.00315134,0.00295668,0.00319202,0.00323766,0.00304904,78.73936968,-25.78171283,-75.930734,68.99713467,92.1360326,36.2901,34.97978242,34.712816,30.72177778,28.44718462,1.12665,1.13155,1.126445,0.00127283,0.00128542,0.00131725,78.125,26.04166667,69.95008319,20.18931682,15.48447251,1.11615601,1.11591906,1.1314954,1.13143528,-114721,0.00106476,1.11980794,0.14863084,0.00224068,0.00059965,0.00436786,1.12030922,80.294,0.71716,111.014,1.57197,1.50579,1.13662,0.8645,126.455,1.31463,146.037,1.30462,75.727,0.67645,1.00768,1.33504,111.986,0.95738,1.66608,0.90324,0.68185,6.61473,1.35397,1.9274,1.76609,64.32,72.602,14.944,1
2019.04.18,1.12947,1.12815,61077,1.12949,1.13232,1.12782,1.28195,1.2792,142775,1.28255,1.2884,1.2512,1.21621,1.21609,5038,1.21652,1.21694,1.21595,1.15942,1.16008,3888,1.15941,1.16043,1.15927,0,0.15323855,0.11960543,0.11960543,0.39234043,0.39234043,0.33833561,0.37939859,0.46644664,0.47052402,0.54912048,0.46481247,0.46215084,0.44983687,0.42428516,0.42109952,0.4310559,0.43169128,0.45534546,0.46300856,0.46143959,0.48982372,0.48251837,0.47941889,0.48838115,0.48838115,0.47979042,1.12846634,1.12744716,1.13010343,1.13497353,1.128696,1.126646,1.12527214,1.12632,1.12764667,1.1297336,1.1345415,1.14434585,1.12855871,1.12753616,1.12731479,1.12749999,1.12829564,1.13015871,1.13500402,1.14485197,1.129114,1.12796327,1.12688133,1.12620943,1.12710731,1.1284515,1.13217504,1.13757923,1.12731427,1.12766648,1.12744404,1.12802924,1.12913332,1.1309902,1.13489983,1.14477329,1.15192179,-0.00058343,0.00003917,-0.00007769,-0.00234817,-0.00049957,0.00005611,-0.00022626,-0.00019938,-0.00080177,-0.00096647,-0.0018226,-0.00194632,-0.00197339,0.00183382,0.00061025,-0.00056976,51.93999603,50.35768797,49.52189006,49.02943093,49.2392142,52.41681494,52.58344788,100.6738508,100.6729415,100.6757237,100.6487885,100.6622812,100.2040509,100.6173499,100.5609124,100.7420819,0.00308553,0.00295434,0.00306022,0.0032347,0.00300629,94.38689472,-4.0616433,-59.61207193,86.41963093,95.12437811,42.34672,40.75379604,39.31137818,39.46931467,36.83412923,1.126745,1.13155,1.12665,0.00125284,0.00131213,0.00108543,77.87294789,25.9576493,64.58492003,19.34381546,16.89897563,1.1180279,1.11646462,1.13078398,1.13072463,-53644,0.00057122,1.12030922,0.16364574,0.00150333,0.00087024,0.00466,1.12079045,80.379,0.71766,110.801,1.57289,1.50642,1.1413,0.8666,126.556,1.31732,146.056,1.3041,75.342,0.67272,1.0101,1.33385,112.025,0.95731,1.67731,0.89743,0.67852,6.6071,1.35231,1.93707,1.76227,63.913,72.237,14.961,0
2019.04.19,1.12292,1.12947,72223,1.12288,1.13036,1.12258,1.26169,1.28195,258734,1.26676,1.29911,1.26035,1.21666,1.21621,4680,1.21666,1.2172,1.21587,1.16005,1.15942,3531,1.16004,1.1604,1.15889,0,0,0.15323855,0.11960543,0.11960543,0.39234043,0.39234043,0.33833561,0.37939859,0.46644664,0.54912048,0.54912048,0.46481247,0.46215084,0.44983687,0.42428516,0.42109952,0.4310559,0.43169128,0.45534546,0.46300856,0.48251837,0.47941889,0.48838115,0.48838115,0.47979042,0.48146512,1.12660422,1.12661677,1.12982016,1.13473405,1.128232,1.126747,1.12529071,1.125603,1.127769,1.1295124,1.1344819,1.14408945,1.12667914,1.12669685,1.12672882,1.1270638,1.12794883,1.12987484,1.13476473,1.14463374,1.12718867,1.12728582,1.12656771,1.12588562,1.12680237,1.1281843,1.13194491,1.13736603,1.12676499,1.12671718,1.12699164,1.12766429,1.12882266,1.13072119,1.13466024,1.14455476,1.15177678,-0.00089185,-0.00001486,-0.00030727,-0.00273257,-0.00080021,-0.00007806,-0.00176545,-0.00175461,-0.00102936,-0.00113838,-0.001572,-0.00176836,-0.00185112,0.00191933,0.00086863,-0.00088287,43.24824572,44.20540152,44.81356369,45.24526467,45.03865912,42.97352182,43.00001271,100.1132261,100.111445,100.4889497,100.144519,100.3170334,99.79382176,100.0231593,100.0900251,100.2276115,0.0028046,0.00280415,0.0028148,0.00285544,0.00273854,-53.64040404,-100.3867824,-134.4611326,-81.51246808,-30.57571359,15.3473875,-26.23044121,-48.61264473,-60.92411289,9.50010231,1.12746,1.13155,1.126745,0.00068914,0.00111299,-0.00077118,60.26647633,20.08882544,37.194434,18.50007401,18.12487834,1.118889,1.11724815,1.12989143,1.12983593,-125867,-0.00404467,1.12079045,0.12737797,0.00020683,0.00017171,0.00447643,1.12125243,80.026,0.71451,110.207,1.57059,1.50156,1.13975,0.86427,125.725,1.31861,145.457,1.29906,74.788,0.66771,1.01427,1.33728,111.958,0.95573,1.67936,0.89355,0.67814,6.64629,1.35531,1.94352,1.76007,64.355,72.474,14.873,1
2019.04.22,1.12434,1.12292,30160,1.12394,1.12473,1.1227,1.26746,1.26169,262945,1.26535,1.27541,1.2456,1.21672,1.21666,8807,1.21672,1.21698,1.21594,1.1592,1.16005,2514,1.1593,1.16018,1.15887,1,1,0.2143928,0.30927835,0.25157233,0.25157233,0.45827011,0.45827011,0.39714108,0.43141852,0.55061197,0.55957205,0.55957205,0.47535114,0.47268246,0.46032804,0.43465122,0.43144607,0.44098621,0.44159961,0.46445276,0.48256207,0.49152761,0.49152761,0.48304529,0.48472076,0.47284733,1.12571615,1.12613008,1.12958956,1.13452031,1.127032,1.127016,1.12551643,1.125346,1.12779967,1.1293588,1.1343596,1.14387535,1.12589943,1.12626834,1.12641031,1.12680439,1.127716,1.12965779,1.1345583,1.14443181,1.12589133,1.12684818,1.12644095,1.12576533,1.12658114,1.12798146,1.13174408,1.13716952,1.12646187,1.12624174,1.12672647,1.12742684,1.12859852,1.13050849,1.13445383,1.14435261,1.15163959,-0.00103876,-0.00004208,-0.0004203,-0.00290842,-0.00094403,-0.00014531,-0.00240743,-0.0023069,-0.00111213,-0.00119619,-0.00137415,-0.00159119,-0.0017244,0.00194092,0.00096683,-0.00100484,45.37165467,45.71876729,45.97354667,46.17691353,45.8074947,45.27532284,44.73932445,99.83572932,99.80375616,99.76228701,100.1382509,99.94974561,99.46918626,100.2818459,100.2398253,100.068556,0.00251621,0.00240256,0.00241994,0.00240842,0.00249974,-28.82646364,-75.41007647,-114.9102586,-48.93713252,-78.11132087,1.93526667,-6.95337143,-15.00322909,-19.88549333,8.3752,1.12746,1.13155,1.12746,0.00036931,0.00051893,-0.0011981,50.72567214,16.90855738,23.08550186,17.76883141,15.93889679,1.11885552,1.11719649,1.12886168,1.12881312,-95707,-0.00354115,1.12125243,0.07519919,-0.00089854,-0.00084029,0.00443286,1.12169593,80.007,0.71487,110.313,1.57184,1.50476,1.13984,0.86467,125.773,1.31714,145.354,1.29956,74.754,0.66834,1.01363,1.33853,111.857,0.95686,1.68124,0.89445,0.67729,6.63861,1.35468,1.9428,1.75958,64.671,72.769,14.971,1
2019.04.23,1.12562,1.12434,24073,1.12562,1.12616,1.12354,1.28492,1.26746,255215,1.29286,1.29565,1.25549,1.21613,1.21672,13520,1.21614,1.21674,1.21441,1.15963,1.1592,1788,1.15963,1.15974,1.15904,0,0.24740484,0.24740484,0.12976407,0.19818332,0.17278618,0.17278618,0.3445522,0.3445522,0.31262231,0.47615091,0.5136553,0.52271351,0.52271351,0.44848642,0.44611011,0.43508949,0.4120807,0.40919867,0.4187529,0.41935857,0.48250095,0.48250095,0.47402319,0.47563655,0.46378536,0.46112636,1.1256841,1.12603734,1.12943389,1.13434407,1.1261,1.126959,1.12589357,1.1250655,1.127824,1.1293228,1.134224,1.14366895,1.12580629,1.12615046,1.12630493,1.12669159,1.12758077,1.12949945,1.1343813,1.14424463,1.12542067,1.12659436,1.12645476,1.12579143,1.12644052,1.12783484,1.13157102,1.13698788,1.12635663,1.1261174,1.12661583,1.12729778,1.1284496,1.13034554,1.13427716,1.14416528,1.1515095,-0.00100801,-0.00004243,-0.00040945,-0.00284588,-0.00091596,-0.00014385,-0.00230039,-0.00225635,-0.0010863,-0.00116683,-0.00120738,-0.00143727,-0.00158754,0.00191069,0.00094649,-0.00098685,47.27685441,47.0807251,47.01920105,47.0175486,47.02547676,47.33874797,47.47495355,99.96092571,99.95471216,99.80325777,99.82851609,99.81587062,99.58771278,100.4712855,99.94938687,100.3280033,0.00255919,0.00242811,0.00245224,0.00245533,0.00253329,-7.78218023,-55.15319206,-98.02246177,-25.32800913,-49.68741506,7.38238667,-0.72748077,-5.633082,-6.60135156,4.53683462,1.125765,1.13155,1.12746,0.00022053,0.00018133,-0.00083028,39.14335231,13.0477841,16.07387141,17.30611614,17.21258947,1.11915768,1.11739828,1.12761149,1.12756447,-71634,-0.00261241,1.12169593,0.02863822,-0.00177009,-0.00201229,0.00453571,1.13234,79.816,0.7131,110.188,1.57767,1.50187,1.14278,0.86687,125.961,1.31724,145.245,1.29786,74.786,0.66822,1.01491,1.33442,111.901,0.95159,1.68326,0.89176,0.67811,6.63132,1.35578,1.94109,1.75871,64.653,72.607,14.968,0
2019.04.24,1.1226,1.12562,56041,1.1226,1.12608,1.11919,1.36564,1.28492,282666,1.35811,1.37376,1.28482,1.21625,1.21613,12999,1.21626,1.21752,1.215,1.15961,1.15963,446,1.15961,1.15984,1.15939,0,0,0.13071298,0.13071298,0.08838072,0.13896931,0.12598425,0.12598425,0.26619656,0.26619656,0.40800516,0.43854278,0.47577533,0.48483146,0.48483146,0.42030927,0.41822147,0.40852071,0.38817047,0.38561215,0.39512248,0.47221419,0.46374863,0.4652927,0.45347635,0.45082677,0.448229,1.12465607,1.12541237,1.1291659,1.13411151,1.12499,1.126613,1.12585286,1.124847,1.127619,1.129126,1.134099,1.14343725,1.12473752,1.12550492,1.12581094,1.12630192,1.12725943,1.12922888,1.13414801,1.14402926,1.124254,1.12580182,1.12601562,1.12555662,1.12610348,1.1275712,1.13134084,1.13677824,1.12588705,1.12541392,1.12621424,1.12696223,1.12815712,1.13008735,1.13404361,1.14394963,1.15136495,-0.00121334,-0.00007494,-0.00055751,-0.00310954,-0.0011155,-0.00022712,-0.00302929,-0.00302164,-0.00124986,-0.00129419,-0.00110347,-0.00132212,-0.00147986,0.0019786,0.00112806,-0.00120241,43.44651215,44.319019,44.88418668,45.29102973,45.13443298,43.19998321,43.32309242,99.59455983,99.5857248,99.76522286,99.66871788,99.7170951,99.50804414,99.94925078,99.69273396,100.0864813,0.00297037,0.00275595,0.00278465,0.00287285,0.00292717,-90.95266627,-95.49815325,-128.593523,-123.3302836,-131.6946607,4.52998083,-27.38003143,-43.34516618,-48.58132022,2.84515846,1.123185,1.1294,1.125765,-0.00009895,-0.00006813,-0.00111386,37.1110549,12.37035163,23.94970868,16.7768131,19.94966535,1.1189139,1.1169418,1.12674823,1.12670815,-127675,-0.00645492,1.13234,-0.01598047,-0.00297526,-0.00417174,0.00485143,1.132077,79.312,0.71007,109.552,1.58068,1.50658,1.14489,0.86706,125.556,1.3196,144.672,1.29402,74.361,0.66432,1.02017,1.34212,111.846,0.95277,1.68626,0.89312,0.67858,6.64894,1.35693,1.94302,1.75566,65.165,73.182,14.994,0
2019.04.25,1.11533,1.1226,75034,1.11529,1.12262,1.11403,1.32211,1.36564,237172,1.32866,1.3735,1.32563,1.21944,1.21625,14131,1.21941,1.22011,1.21606,1.15975,1.15961,820,1.15974,1.15981,1.15948,0,0,0,0.10792453,0.10792453,0.0773391,0.12257406,0.11235955,0.11235955,0.2416,0.39334059,0.39334059,0.42356594,0.46057001,0.46959597,0.46959597,0.40881099,0.40683559,0.39765004,0.37834283,0.37591201,0.45929192,0.46080641,0.44900832,0.44636352,0.44373562,0.45239359,1.12153404,1.12357194,1.12862174,1.13373881,1.122162,1.125429,1.12538286,1.124358,1.127029,1.128915,1.1338992,1.14315905,1.12160168,1.12365493,1.12441348,1.12525697,1.12648979,1.12868383,1.13377538,1.14374369,1.121034,1.12375036,1.12461257,1.12465024,1.12531065,1.12703018,1.13096918,1.13649856,1.12456742,1.12339713,1.12512582,1.12613135,1.12751576,1.12959544,1.13366934,1.14366343,1.15118477,-0.00194352,-0.0001772,-0.00105529,-0.00410892,-0.00182046,-0.00049527,-0.00546268,-0.00546697,-0.0018383,-0.00177575,-0.00109732,-0.00129327,-0.00143158,0.0022751,0.00176027,-0.00193755,35.93685988,38.58387852,40.29597485,41.49637528,40.99618492,35.21770025,35.28031814,99.11929899,99.11750591,99.46132719,99.0301705,99.24610852,98.74808539,99.41350019,98.9495817,99.03565244,0.00469471,0.00434661,0.00435717,0.00465949,0.00463186,-232.047296,-189.3353403,-201.6583394,-232.5616413,-218.225545,-67.90577,-115.5606055,-152.9465771,-166.9589871,-36.59350462,1.12202,1.127715,1.123185,-0.00084023,-0.00048492,-0.00250567,23.54551677,7.84850559,19.66836735,18.17453602,23.01044291,1.11712294,1.11531861,1.12657018,1.12650929,-202709,-0.01013565,1.132077,-0.08789673,-0.00378978,-0.00645038,0.00489357,1.13135512,78.636,0.70115,110.045,1.58978,1.50468,1.13819,0.86384,125.067,1.31453,144.736,1.29029,74.031,0.66145,1.01901,1.34859,112.132,0.94596,1.68629,0.8907,0.67331,6.69159,1.36149,1.95828,1.75544,65.234,73.045,14.995,0
2019.04.26,1.11302,1.11533,69528,1.113,1.11621,1.11172,1.35142,1.32211,235758,1.34849,1.35167,1.31121,1.21886,1.21944,4725,1.21888,1.21985,1.21885,1.16005,1.15975,765,1.16005,1.16013,1.15967,0.625,0.27710843,0.12352309,0.08418741,0.17097416,0.17097416,0.12690605,0.16573296,0.15301724,0.15301724,0.39355036,0.39978823,0.39978823,0.4289004,0.46465192,0.47339084,0.47339084,0.41342142,0.41146614,0.40236887,0.38321874,0.46205782,0.45037877,0.44776119,0.44517157,0.45378741,0.45378741,1.11868936,1.12164977,1.12800913,1.13332814,1.120182,1.124207,1.12476643,1.123882,1.12645133,1.128587,1.1336873,1.14289485,1.11874112,1.12172131,1.12289435,1.12409155,1.12562077,1.12806956,1.13336438,1.14343799,1.11798667,1.12149418,1.12296419,1.12357043,1.12440684,1.12640685,1.13055573,1.13619867,1.12312399,1.12132171,1.12391524,1.12519483,1.12679097,1.12904293,1.13325635,1.143357,1.15099395,-0.00267613,-0.00027264,-0.00154145,-0.00514304,-0.00252569,-0.00075034,-0.00752976,-0.00754705,-0.0024449,-0.0022825,-0.00123351,-0.00133675,-0.0014492,0.00260653,0.00240229,-0.0026757,33.93969622,36.98317083,38.97721052,40.38420221,39.81036945,33.12339202,33.2009124,98.46771768,98.51649908,98.57551619,98.79847855,98.68664676,99.11836996,99.23059778,98.91400946,98.83406001,0.00624285,0.00572664,0.00573407,0.00633671,0.00616529,-213.9425534,-203.058597,-216.8972774,-188.158432,-202.1000249,-76.07522,-124.9823103,-155.5278153,-171.2088373,-70.33024615,1.121675,1.12503,1.12202,-0.00144219,-0.0011743,-0.00342727,11.42473118,3.80824373,13.55353075,20.20092191,24.22063728,1.11513621,1.11344123,1.12610849,1.1260422,-272237,-0.01085056,1.13135512,-0.17861947,-0.00375856,-0.00806688,0.00489857,1.13017701,78.281,0.70126,109.447,1.58626,1.50051,1.13571,0.8631,124.319,1.31494,143.955,1.28927,73.841,0.66143,1.01989,1.34872,111.614,0.9454,1.68112,0.89209,0.67444,6.70514,1.36204,1.94785,1.7557,65.165,73.109,14.814,1
